지표연도,시도,시군구,지표명,분모(명),분자(명),지표값(퍼센트)
2019,서울특별시,성동구,치매의료이용률,309390,4059,1.31
2019,서울특별시,광진구,치매의료이용률,363918,4070,1.12
2019,서울특별시,동대문구,치매의료이용률,348747,5632,1.61
2019,서울특별시,중랑구,치매의료이용률,401356,5783,1.44
2019,서울특별시,성북구,치매의료이용률,431725,5748,1.33
2019,서울특별시,강북구,치매의료이용률,314910,4997,1.59
2019,서울특별시,도봉구,치매의료이용률,335408,5400,1.61
2019,서울특별시,노원구,치매의료이용률,535602,7780,1.45
2019,서울특별시,은평구,치매의료이용률,478059,7484,1.57
2019,서울특별시,서대문구,치매의료이용률,308944,4674,1.51
2019,서울특별시,마포구,치매의료이용률,373958,4645,1.24
2019,서울특별시,양천구,치매의료이용률,460375,5543,1.2
2019,서울특별시,강서구,치매의료이용률,596395,7561,1.27
2019,서울특별시,구로구,치매의료이용률,444295,5162,1.16
2019,서울특별시,금천구,치매의료이용률,257364,3216,1.25
2019,서울특별시,영등포구,치매의료이용률,406611,5468,1.34
2019,서울특별시,동작구,치매의료이용률,398850,5281,1.32
2019,서울특별시,관악구,치매의료이용률,514768,6068,1.18
2019,서울특별시,서초구,치매의료이용률,429414,4417,1.03
2019,서울특별시,강남구,치매의료이용률,536270,5096,0.95
2019,서울특별시,송파구,치매의료이용률,658811,6109,0.93
2019,서울특별시,강동구,치매의료이용률,424855,4719,1.11
2019,부산광역시,전체,치매의료이용률,3407519,65697,1.93
2019,부산광역시,중구,치매의료이용률,42684,1117,2.62
2019,부산광역시,서구,치매의료이용률,108824,2971,2.73
2019,부산광역시,동구,치매의료이용률,86267,2524,2.93
2019,부산광역시,영도구,치매의료이용률,118574,3793,3.2
2019,부산광역시,부산진구,치매의료이용률,356605,7020,1.97
2019,부산광역시,동래구,치매의료이용률,261937,4209,1.61
2019,부산광역시,남구,치매의료이용률,275122,5167,1.88
2019,부산광역시,북구,치매의료이용률,293742,4896,1.67
2019,부산광역시,해운대구,치매의료이용률,404660,7387,1.83
2019,부산광역시,사하구,치매의료이용률,326552,6075,1.86
2019,부산광역시,금정구,치매의료이용률,240426,4671,1.94
2019,부산광역시,강서구,치매의료이용률,125014,1681,1.34
2019,부산광역시,연제구,치매의료이용률,204935,3764,1.84
2019,부산광역시,수영구,치매의료이용률,173923,3629,2.09
2019,부산광역시,사상구,치매의료이용률,222911,3762,1.69
2019,부산광역시,기장군,치매의료이용률,165343,3031,1.83
2019,대구광역시,전체,치매의료이용률,2434510,41166,1.69
2019,대구광역시,중구,치매의료이용률,77812,1741,2.24
2019,대구광역시,동구,치매의료이용률,340468,7058,2.07
2019,대구광역시,서구,치매의료이용률,183173,4096,2.24
2019,대구광역시,남구,치매의료이용률,147374,3523,2.39
2019,대구광역시,북구,치매의료이용률,434940,6578,1.51
2019,대구광역시,수성구,치매의료이용률,422804,6933,1.64
2019,대구광역시,달서구,치매의료이용률,572267,7780,1.36
2019,대구광역시,달성군,치매의료이용률,255672,3457,1.35
2019,인천광역시,전체,치매의료이용률,2985084,39919,1.34
2019,인천광역시,중구,치매의료이용률,124306,1788,1.44
2019,인천광역시,동구,치매의료이용률,65807,1438,2.19
2019,인천광역시,미추홀구,치매의료이용률,419224,6320,1.51
2019,인천광역시,연수구,치매의료이용률,354615,3505,0.99
2019,인천광역시,남동구,치매의료이용률,543784,6601,1.21
2019,인천광역시,부평구,치매의료이용률,532482,7199,1.35
2019,인천광역시,계양구,치매의료이용률,311223,4050,1.3
2019,인천광역시,서구,치매의료이용률,547013,6000,1.1
2019,인천광역시,강화군,치매의료이용률,68520,2523,3.68
2019,인천광역시,옹진군,치매의료이용률,18110,495,2.73
2019,광주광역시,전체,치매의료이용률,1454286,25384,1.75
2019,광주광역시,동구,치매의료이용률,92705,2559,2.76
2019,광주광역시,서구,치매의료이용률,301547,4943,1.64
2019,광주광역시,남구,치매의료이용률,214003,4392,2.05
2019,광주광역시,북구,치매의료이용률,436656,7763,1.78
2019,광주광역시,광산구,치매의료이용률,409375,5727,1.4
2019,대전광역시,전체,치매의료이용률,1471729,23435,1.59
2019,대전광역시,동구,치매의료이용률,226869,5032,2.22
2019,대전광역시,중구,치매의료이용률,241947,4843,2
2019,대전광역시,서구,치매의료이용률,478935,6522,1.36
2019,대전광역시,유성구,치매의료이용률,342480,3799,1.11
2019,대전광역시,대덕구,치매의료이용률,181498,3239,1.78
2019,울산광역시,전체,치매의료이용률,1168079,14264,1.22
2019,울산광역시,중구,치매의료이용률,231890,3282,1.42
2019,울산광역시,남구,치매의료이용률,332605,3495,1.05
2019,울산광역시,동구,치매의료이용률,166490,1937,1.16
2019,울산광역시,북구,치매의료이용률,208552,1931,0.93
2019,울산광역시,울주군,치매의료이용률,228542,3619,1.58
2019,세종특별자치시,전체,치매의료이용률,310439,4003,1.29
2019,세종특별자치시,세종시,치매의료이용률,310439,4003,1.29
2019,경기도,전체,치매의료이용률,13306077,173418,1.3
2019,경기도,수원시 장안구,치매의료이용률,290225,3871,1.33
2019,경기도,수원시 권선구,치매의료이용률,386779,3968,1.03
2019,경기도,수원시 팔달구,치매의료이용률,197781,2586,1.31
2019,경기도,수원시 영통구,치매의료이용률,358491,2635,0.74
2019,경기도,성남시 수정구,치매의료이용률,241019,3237,1.34
2019,경기도,성남시 중원구,치매의료이용률,224680,3145,1.4
2019,경기도,성남시 분당구,치매의료이용률,489747,5624,1.15
2019,경기도,의정부시,치매의료이용률,438697,7437,1.7
2019,경기도,안양시 만안구,치매의료이용률,253514,3416,1.35
2019,경기도,안양시 동안구,치매의료이용률,322020,3178,0.99
2019,경기도,부천시,치매의료이용률,866387,12002,1.39
2019,경기도,광명시,치매의료이용률,330993,4412,1.33
2019,경기도,평택시,치매의료이용률,500578,6894,1.38
2019,경기도,동두천시,치매의료이용률,92190,2287,2.48
2019,경기도,안산시 상록구,치매의료이용률,368702,4538,1.23
2019,경기도,안산시 단원구,치매의료이용률,356588,3453,0.97
2019,경기도,고양시 덕양구,치매의료이용률,443811,6617,1.49
2019,경기도,고양시 일산동구,치매의료이용률,296152,4342,1.47
2019,경기도,고양시 일산서구,치매의료이용률,297690,4066,1.37
2019,경기도,과천시,치매의료이용률,56378,861,1.53
2019,경기도,구리시,치매의료이용률,202245,2481,1.23
2019,경기도,남양주시,치매의료이용률,679187,9507,1.4
2019,경기도,오산시,치매의료이용률,232690,2395,1.03
2019,경기도,시흥시,치매의료이용률,492472,5256,1.07
2019,경기도,군포시,치매의료이용률,283089,3347,1.18
2019,경기도,의왕시,치매의료이용률,152998,2029,1.33
2019,경기도,하남시,치매의료이용률,253314,2951,1.16
2019,경기도,용인시 처인구,치매의료이용률,253013,3470,1.37
2019,경기도,용인시 기흥구,치매의료이용률,427915,4427,1.03
2019,경기도,용인시 수지구,치매의료이용률,355749,3429,0.96
2019,경기도,파주시,치매의료이용률,447710,7475,1.67
2019,경기도,이천시,치매의료이용률,214343,3038,1.42
2019,경기도,안성시,치매의료이용률,195334,3477,1.78
2019,경기도,김포시,치매의료이용률,439810,4458,1.01
2019,경기도,화성시,치매의료이용률,797575,7108,0.89
2019,경기도,광주시,치매의료이용률,374141,4174,1.12
2019,경기도,양주시,치매의료이용률,213285,3711,1.74
2019,경기도,포천시,치매의료이용률,153760,3248,2.11
2019,경기도,여주시,치매의료이용률,112987,2499,2.21
2019,경기도,연천군,치매의료이용률,38516,1405,3.65
2019,경기도,가평군,치매의료이용률,60222,1918,3.18
2019,경기도,양평군,치매의료이용률,113300,3046,2.69
2019,강원도,전체,치매의료이용률,1467101,31774,2.17
2019,강원도,춘천시,치매의료이용률,270148,5636,2.09
2019,강원도,원주시,치매의료이용률,335218,4951,1.48
2019,강원도,강릉시,치매의료이용률,207719,4325,2.08
2019,강원도,동해시,치매의료이용률,84902,2012,2.37
2019,강원도,태백시,치매의료이용률,43414,998,2.3
2019,강원도,속초시,치매의료이용률,77341,1306,1.69
2019,강원도,삼척시,치매의료이용률,66655,1900,2.85
2019,강원도,홍천군,치매의료이용률,65083,1693,2.6
2019,강원도,횡성군,치매의료이용률,45571,1392,3.05
2019,강원도,영월군,치매의료이용률,38780,1326,3.42
2019,강원도,평창군,치매의료이용률,42185,928,2.2
2019,강원도,정선군,치매의료이용률,36884,901,2.44
2019,강원도,철원군,치매의료이용률,38527,1254,3.25
2019,강원도,화천군,치매의료이용률,18572,591,3.18
2019,강원도,양구군,치매의료이용률,18150,602,3.32
2019,강원도,인제군,치매의료이용률,25256,649,2.57
2019,강원도,고성군,치매의료이용률,26324,681,2.59
2019,강원도,양양군,치매의료이용률,26372,629,2.39
2019,충청북도,전체,치매의료이용률,1609805,33606,2.09
2019,충청북도,청주시 상당구,치매의료이용률,174024,3119,1.79
2019,충청북도,청주시 서원구,치매의료이용률,209039,3191,1.53
2019,충청북도,청주시 흥덕구,치매의료이용률,257347,3039,1.18
2019,충청북도,청주시 청원구,치매의료이용률,196692,2697,1.37
2019,충청북도,충주시,치매의료이용률,209137,4361,2.09
2019,충청북도,제천시,치매의료이용률,134873,2963,2.2
2019,충청북도,보은군,치매의료이용률,33475,1517,4.53
2019,충청북도,옥천군,치매의료이용률,51275,2398,4.68
2019,충청북도,영동군,치매의료이용률,48589,2363,4.86
2019,충청북도,증평군,치매의료이용률,35789,1009,2.82
2019,충청북도,진천군,치매의료이용률,85306,1731,2.03
2019,충청북도,괴산군,치매의료이용률,38767,1632,4.21
2019,충청북도,음성군,치매의료이용률,105682,2684,2.54
2019,충청북도,단양군,치매의료이용률,29810,902,3.03
2019,충청남도,전체,치매의료이용률,2156135,54357,2.52
2019,충청남도,천안시 동남구,치매의료이용률,265526,3986,1.5
2019,충청남도,천안시 서북구,치매의료이용률,397394,3569,0.9
2019,충청남도,공주시,치매의료이용률,107717,4149,3.85
2019,충청남도,보령시,치매의료이용률,102539,3381,3.3
2019,충청남도,아산시,치매의료이용률,331571,5199,1.57
2019,충청남도,서산시,치매의료이용률,174214,3820,2.19
2019,충청남도,논산시,치매의료이용률,118242,4456,3.77
2019,충청남도,계룡시,치매의료이용률,30852,590,1.91
2019,충청남도,당진시,치매의료이용률,173721,5320,3.06
2019,충청남도,금산군,치매의료이용률,53888,3011,5.59
2019,충청남도,부여군,치매의료이용률,67724,3706,5.47
2019,충청남도,서천군,치매의료이용률,53807,2931,5.45
2019,충청남도,청양군,치매의료이용률,32401,1794,5.54
2019,충청남도,홍성군,치매의료이용률,101794,3260,3.2
2019,충청남도,예산군,치매의료이용률,81635,3349,4.1
2019,충청남도,태안군,치매의료이용률,63110,1836,2.91
2019,전라북도,전체,치매의료이용률,1829999,62984,3.44
2019,전라북도,전주시 완산구,치매의료이용률,343000,7753,2.26
2019,전라북도,전주시 덕진구,치매의료이용률,304827,6184,2.03
2019,전라북도,군산시,치매의료이용률,272019,7473,2.75
2019,전라북도,익산시,치매의료이용률,291993,9198,3.15
2019,전라북도,정읍시,치매의료이용률,112244,4868,4.34
2019,전라북도,남원시,치매의료이용률,82527,3700,4.48
2019,전라북도,김제시,치매의료이용률,85668,4885,5.7
2019,전라북도,완주군,치매의료이용률,94951,3927,4.14
2019,전라북도,진안군,치매의료이용률,25803,2261,8.76
2019,전라북도,무주군,치매의료이용률,24407,1309,5.36
2019,전라북도,장수군,치매의료이용률,23213,1234,5.32
2019,전라북도,임실군,치매의료이용률,29224,1720,5.89
2019,전라북도,순창군,치매의료이용률,29007,1578,5.44
2019,전라북도,고창군,치매의료이용률,56995,3614,6.34
2019,전라북도,부안군,치매의료이용률,54121,3280,6.06
2019,전라남도,전체,치매의료이용률,1878864,66984,3.57
2019,전라남도,목포시,치매의료이용률,230285,5856,2.54
2019,전라남도,여수시,치매의료이용률,283537,6548,2.31
2019,전라남도,순천시,치매의료이용률,278095,5714,2.05
2019,전라남도,나주시,치매의료이용률,114151,3930,3.44
2019,전라남도,광양시,치매의료이용률,157008,2881,1.83
2019,전라남도,담양군,치매의료이용률,45787,2324,5.08
2019,전라남도,곡성군,치매의료이용률,29446,1711,5.81
2019,전라남도,구례군,치매의료이용률,26932,1618,6.01
2019,전라남도,고흥군,치매의료이용률,65480,3537,5.4
2019,전라남도,보성군,치매의료이용률,42309,2295,5.42
2019,전라남도,화순군,치매의료이용률,63688,2901,4.56
2019,전라남도,장흥군,치매의료이용률,39199,2361,6.02
2019,전라남도,강진군,치매의료이용률,35908,2465,6.86
2019,전라남도,해남군,치매의료이용률,71867,3442,4.79
2019,전라남도,영암군,치매의료이용률,58089,2334,4.02
2019,전라남도,무안군,치매의료이용률,81456,2759,3.39
2019,전라남도,함평군,치매의료이용률,33341,2192,6.57
2019,전라남도,영광군,치매의료이용률,54101,3517,6.5
2019,전라남도,장성군,치매의료이용률,43258,2322,5.37
2019,전라남도,완도군,치매의료이용률,52354,2346,4.48
2019,전라남도,진도군,치매의료이용률,31531,1664,5.28
2019,전라남도,신안군,치매의료이용률,41042,2267,5.52
2019,경상북도,전체,치매의료이용률,2672265,73461,2.75
2019,경상북도,포항시 남구,치매의료이용률,232932,4174,1.79
2019,경상북도,포항시 북구,치매의료이용률,267076,5055,1.89
2019,경상북도,경주시,치매의료이용률,263805,7282,2.76
2019,경상북도,김천시,치매의료이용률,140908,4389,3.11
2019,경상북도,안동시,치매의료이용률,161206,4628,2.87
2019,경상북도,구미시,치매의료이용률,422819,5093,1.2
2019,경상북도,영주시,치매의료이용률,106070,3474,3.28
2019,경상북도,영천시,치매의료이용률,102006,3833,3.76
2019,경상북도,상주시,치매의료이용률,99487,4376,4.4
2019,경상북도,문경시,치매의료이용률,70774,2940,4.15
2019,경상북도,경산시,치매의료이용률,261904,5695,2.17
2019,경상북도,군위군,치매의료이용률,23912,1201,5.02
2019,경상북도,의성군,치매의료이용률,52394,3316,6.33
2019,경상북도,청송군,치매의료이용률,25433,1189,4.68
2019,경상북도,영양군,치매의료이용률,17205,802,4.66
2019,경상북도,영덕군,치매의료이용률,38120,2213,5.81
2019,경상북도,청도군,치매의료이용률,43062,2732,6.34
2019,경상북도,고령군,치매의료이용률,34222,1212,3.54
2019,경상북도,성주군,치매의료이용률,45385,1830,4.03
2019,경상북도,칠곡군,치매의료이용률,119400,2388,2
2019,경상북도,예천군,치매의료이용률,51918,2216,4.27
2019,경상북도,봉화군,치매의료이용률,32401,1535,4.74
2019,경상북도,울진군,치매의료이용률,50265,1653,3.29
2019,경상북도,울릉군,치매의료이용률,9561,235,2.46
2019,경상남도,전체,치매의료이용률,3365071,76694,2.28
2019,경상남도,창원시 의창구,치매의료이용률,250831,3877,1.55
2019,경상남도,창원시 성산구,치매의료이용률,228203,2200,0.96
2019,경상남도,창원시 마산합포구,치매의료이용률,178770,4737,2.65
2019,경상남도,창원시 마산회원구,치매의료이용률,198185,3600,1.82
2019,경상남도,창원시 진해구,치매의료이용률,170834,3537,2.07
2019,경상남도,진주시,치매의료이용률,342843,6753,1.97
2019,경상남도,통영시,치매의료이용률,134207,3595,2.68
2019,경상남도,사천시,치매의료이용률,112701,3569,3.17
2019,경상남도,김해시,치매의료이용률,546252,7359,1.35
2019,경상남도,밀양시,치매의료이용률,107324,3837,3.58
2019,경상남도,거제시,치매의료이용률,254132,3131,1.23
2019,경상남도,양산시,치매의료이용률,352377,4559,1.29
2019,경상남도,의령군,치매의료이용률,27810,1772,6.37
2019,경상남도,함안군,치매의료이용률,68669,2839,4.13
2019,경상남도,창녕군,치매의료이용률,64932,3088,4.76
2019,경상남도,고성군,치매의료이용률,53043,2807,5.29
2019,경상남도,남해군,치매의료이용률,43806,2911,6.65
2019,경상남도,하동군,치매의료이용률,47017,2715,5.77
2019,경상남도,산청군,치매의료이용률,35915,2109,5.87
2019,경상남도,함양군,치매의료이용률,39742,2451,6.17
2019,경상남도,거창군,치매의료이용률,62016,2589,4.17
2019,경상남도,합천군,치매의료이용률,45462,2659,5.85
2019,제주특별자치도,전체,치매의료이용률,675159,12078,1.79
2019,제주특별자치도,제주시,치매의료이용률,491805,7578,1.54
2019,제주특별자치도,서귀포시,치매의료이용률,183354,4500,2.45
2020,전국,전체,치매의료이용률,51984152,966440,1.86
2020,서울특별시,전체,치매의료이용률,9782377,131942,1.35
2020,서울특별시,종로구,치매의료이용률,150377,2440,1.62
2020,서울특별시,중구,치매의료이용률,129331,2127,1.64
2020,서울특별시,용산구,치매의료이용률,225184,3248,1.44
2020,서울특별시,성동구,치매의료이용률,301153,3968,1.32
2020,서울특별시,광진구,치매의료이용률,358548,4120,1.15
2020,서울특별시,동대문구,치매의료이용률,346168,5913,1.71
2020,서울특별시,중랑구,치매의료이용률,394894,6017,1.52
2020,서울특별시,성북구,치매의료이용률,437604,5835,1.33
2020,서울특별시,강북구,치매의료이용률,309535,5261,1.7
2020,서울특별시,도봉구,치매의료이용률,329104,5395,1.64
2020,서울특별시,노원구,치매의료이용률,524032,7901,1.51
2020,서울특별시,은평구,치매의료이용률,474064,7819,1.65
2020,서울특별시,서대문구,치매의료이용률,307781,4848,1.58
2020,서울특별시,마포구,치매의료이용률,372384,4890,1.31
2020,서울특별시,양천구,치매의료이용률,454033,6061,1.33
2020,서울특별시,강서구,치매의료이용률,590197,8246,1.4
2020,서울특별시,구로구,치매의료이용률,445641,5455,1.22
2020,서울특별시,금천구,치매의료이용률,255688,3518,1.38
2020,서울특별시,영등포구,치매의료이용률,403656,5613,1.39
2020,서울특별시,동작구,치매의료이용률,397481,5643,1.42
2020,서울특별시,관악구,치매의료이용률,511462,6364,1.24
2020,서울특별시,서초구,치매의료이용률,425671,4467,1.05
2020,서울특별시,강남구,치매의료이용률,538294,5285,0.98
2020,서울특별시,송파구,치매의료이용률,667215,6447,0.97
2020,서울특별시,강동구,치매의료이용률,432880,5061,1.17
2020,부산광역시,전체,치매의료이용률,3376110,67954,2.01
2020,부산광역시,중구,치매의료이용률,41874,1151,2.75
2020,부산광역시,서구,치매의료이용률,106403,2921,2.75
2020,부산광역시,동구,치매의료이용률,87488,2610,2.98
2020,부산광역시,영도구,치매의료이용률,115128,3870,3.36
2020,부산광역시,부산진구,치매의료이용률,352071,7317,2.08
2020,부산광역시,동래구,치매의료이용률,266385,4426,1.66
2020,부산광역시,남구,치매의료이용률,269454,5196,1.93
2020,부산광역시,북구,치매의료이용률,287644,5011,1.74
2020,부산광역시,해운대구,치매의료이용률,400930,7943,1.98
2020,부산광역시,사하구,치매의료이용률,319498,6198,1.94
2020,부산광역시,금정구,치매의료이용률,236194,4917,2.08
2020,부산광역시,강서구,치매의료이용률,130903,1621,1.24
2020,부산광역시,연제구,치매의료이용률,206173,3910,1.9
2020,부산광역시,수영구,치매의료이용률,173676,3705,2.13
2020,부산광역시,사상구,치매의료이용률,217312,3927,1.81
2020,부산광역시,기장군,치매의료이용률,164977,3231,1.96
2020,대구광역시,전체,치매의료이용률,2408267,43447,1.8
2020,대구광역시,중구,치매의료이용률,75725,1811,2.39
2020,대구광역시,동구,치매의료이용률,334562,7496,2.24
2020,대구광역시,서구,치매의료이용률,173932,4182,2.4
2020,대구광역시,남구,치매의료이용률,145096,3647,2.51
2020,대구광역시,북구,치매의료이용률,432845,7022,1.62
2020,대구광역시,수성구,치매의료이용률,418664,7234,1.73
2020,대구광역시,달서구,치매의료이용률,566955,8343,1.47
2020,대구광역시,달성군,치매의료이용률,260488,3712,1.43
2020,인천광역시,전체,치매의료이용률,2986007,41626,1.39
2020,인천광역시,중구,치매의료이용률,136966,1934,1.41
2020,인천광역시,동구,치매의료이용률,63816,1514,2.37
2020,인천광역시,미추홀구,치매의료이용률,411424,6597,1.6
2020,인천광역시,연수구,치매의료이용률,375400,3739,1
2020,인천광역시,남동구,치매의료이용률,538057,6834,1.27
2020,인천광역시,부평구,치매의료이용률,520351,7320,1.41
2020,인천광역시,계양구,치매의료이용률,302040,4180,1.38
2020,인천광역시,서구,치매의료이용률,551755,6171,1.12
2020,인천광역시,강화군,치매의료이용률,68733,2867,4.17
2020,인천광역시,옹진군,치매의료이용률,17465,470,2.69
2020,광주광역시,전체,치매의료이용률,1449048,25970,1.79
2020,광주광역시,동구,치매의료이용률,96743,2566,2.65
2020,광주광역시,서구,치매의료이용률,298026,5029,1.69
2020,광주광역시,남구,치매의료이용률,215142,4501,2.09
2020,광주광역시,북구,치매의료이용률,429580,7924,1.84
2020,광주광역시,광산구,치매의료이용률,409557,5950,1.45
2020,대전광역시,전체,치매의료이용률,1455515,24965,1.72
2020,대전광역시,동구,치매의료이용률,224539,5397,2.4
2020,대전광역시,중구,치매의료이용률,237763,5236,2.2
2020,대전광역시,서구,치매의료이용률,475129,7018,1.48
2020,대전광역시,유성구,치매의료이용률,341809,3905,1.14
2020,대전광역시,대덕구,치매의료이용률,176275,3409,1.93
2020,울산광역시,전체,치매의료이용률,1157820,14565,1.26
2020,울산광역시,중구,치매의료이용률,223156,3333,1.49
2020,울산광역시,남구,치매의료이용률,325117,3661,1.13
2020,울산광역시,동구,치매의료이용률,160927,1923,1.19
2020,울산광역시,북구,치매의료이용률,219284,1953,0.89
2020,울산광역시,울주군,치매의료이용률,229336,3695,1.61
2020,세종특별자치시,전체,치매의료이용률,335297,4337,1.29
2020,세종특별자치시,세종시,치매의료이용률,335297,4337,1.29
2020,경기도,전체,치매의료이용률,13448881,181152,1.35
2020,경기도,수원시 장안구,치매의료이용률,281801,4038,1.43
2020,경기도,수원시 권선구,치매의료이용률,380443,4204,1.11
2020,경기도,수원시 팔달구,치매의료이용률,192262,2585,1.34
2020,경기도,수원시 영통구,치매의료이용률,369962,2691,0.73
2020,경기도,성남시 수정구,치매의료이용률,240901,3320,1.38
2020,경기도,성남시 중원구,치매의료이용률,219440,3107,1.42
2020,경기도,성남시 분당구,치매의료이용률,481886,5611,1.16
2020,경기도,의정부시,치매의료이용률,443034,7754,1.75
2020,경기도,안양시 만안구,치매의료이용률,245993,3678,1.5
2020,경기도,안양시 동안구,치매의료이용률,319020,3278,1.03
2020,경기도,부천시,치매의료이용률,853871,12621,1.48
2020,경기도,광명시,치매의료이용률,319916,4614,1.44
2020,경기도,평택시,치매의료이용률,518214,7210,1.39
2020,경기도,동두천시,치매의료이용률,90829,2341,2.58
2020,경기도,안산시 상록구,치매의료이용률,357689,4808,1.34
2020,경기도,안산시 단원구,치매의료이용률,358908,3586,1
2020,경기도,고양시 덕양구,치매의료이용률,458649,6996,1.53
2020,경기도,고양시 일산동구,치매의료이용률,296744,4649,1.57
2020,경기도,고양시 일산서구,치매의료이용률,302424,4283,1.42
2020,경기도,과천시,치매의료이용률,56561,866,1.53
2020,경기도,구리시,치매의료이용률,197737,2516,1.27
2020,경기도,남양주시,치매의료이용률,697892,9800,1.4
2020,경기도,오산시,치매의료이용률,239365,2469,1.03
2020,경기도,시흥시,치매의료이용률,517158,5643,1.09
2020,경기도,군포시,치매의료이용률,281590,3452,1.23
2020,경기도,의왕시,치매의료이용률,159918,2152,1.35
2020,경기도,하남시,치매의료이용률,270856,3136,1.16
2020,경기도,용인시 처인구,치매의료이용률,257166,3502,1.36
2020,경기도,용인시 기흥구,치매의료이용률,436321,4706,1.08
2020,경기도,용인시 수지구,치매의료이용률,365985,3678,1
2020,경기도,파주시,치매의료이용률,448117,7720,1.72
2020,경기도,이천시,치매의료이용률,215207,3187,1.48
2020,경기도,안성시,치매의료이용률,195212,3576,1.83
2020,경기도,김포시,치매의료이용률,452234,4795,1.06
2020,경기도,화성시,치매의료이용률,851431,7632,0.9
2020,경기도,광주시,치매의료이용률,382033,4301,1.13
2020,경기도,양주시,치매의료이용률,217115,4010,1.85
2020,경기도,포천시,치매의료이용률,150857,3439,2.28
2020,경기도,여주시,치매의료이용률,112416,2558,2.28
2020,경기도,연천군,치매의료이용률,37818,1595,4.22
2020,경기도,가평군,치매의료이용률,59719,1952,3.27
2020,경기도,양평군,치매의료이용률,114187,3093,2.71
2020,강원도,전체,치매의료이용률,1465402,33795,2.31
2020,강원도,춘천시,치매의료이용률,270170,6189,2.29
2020,강원도,원주시,치매의료이용률,339914,5402,1.59
2020,강원도,강릉시,치매의료이용률,208214,4539,2.18
2020,강원도,동해시,치매의료이용률,84379,2021,2.4
2020,강원도,태백시,치매의료이용률,42484,1053,2.48
2020,강원도,속초시,치매의료이용률,77341,1476,1.91
2020,강원도,삼척시,치매의료이용률,65603,1980,3.02
2020,강원도,홍천군,치매의료이용률,64367,1824,2.83
2020,강원도,횡성군,치매의료이용률,45409,1502,3.31
2020,강원도,영월군,치매의료이용률,38123,1320,3.46
2020,강원도,평창군,치매의료이용률,41643,1048,2.52
2020,강원도,정선군,치매의료이용률,36419,908,2.49
2020,강원도,철원군,치매의료이용률,37978,1291,3.4
2020,강원도,화천군,치매의료이용률,18349,604,3.29
2020,강원도,양구군,치매의료이용률,17847,562,3.15
2020,강원도,인제군,치매의료이용률,24891,643,2.58
2020,강원도,고성군,치매의료이용률,25640,772,3.01
2020,강원도,양양군,치매의료이용률,26631,661,2.48
2020,충청북도,전체,치매의료이용률,1608630,35193,2.19
2020,충청북도,청주시 상당구,치매의료이용률,175662,3329,1.9
2020,충청북도,청주시 서원구,치매의료이용률,202933,3266,1.61
2020,충청북도,청주시 흥덕구,치매의료이용률,264799,3313,1.25
2020,충청북도,청주시 청원구,치매의료이용률,194851,2841,1.46
2020,충청북도,충주시,치매의료이용률,209547,4606,2.2
2020,충청북도,제천시,치매의료이용률,133804,2943,2.2
2020,충청북도,보은군,치매의료이용률,32773,1571,4.79
2020,충청북도,옥천군,치매의료이용률,50701,2486,4.9
2020,충청북도,영동군,치매의료이용률,47602,2486,5.22
2020,충청북도,증평군,치매의료이용률,35764,954,2.67
2020,충청북도,진천군,치매의료이용률,87716,1920,2.19
2020,충청북도,괴산군,치매의료이용률,38777,1693,4.37
2020,충청북도,음성군,치매의료이용률,104370,2866,2.75
2020,충청북도,단양군,치매의료이용률,29331,919,3.13
2020,충청남도,전체,치매의료이용률,2152075,55668,2.59
2020,충청남도,천안시 동남구,치매의료이용률,266384,3961,1.49
2020,충청남도,천안시 서북구,치매의료이용률,401673,3635,0.9
2020,충청남도,공주시,치매의료이용률,106445,4200,3.95
2020,충청남도,보령시,치매의료이용률,101623,3289,3.24
2020,충청남도,아산시,치매의료이용률,333358,5248,1.57
2020,충청남도,서산시,치매의료이용률,174616,4168,2.39
2020,충청남도,논산시,치매의료이용률,116732,4665,4
2020,충청남도,계룡시,치매의료이용률,30407,531,1.75
2020,충청남도,당진시,치매의료이용률,172454,5386,3.12
2020,충청남도,금산군,치매의료이용률,53029,3128,5.9
2020,충청남도,부여군,치매의료이용률,66367,3956,5.96
2020,충청남도,서천군,치매의료이용률,52773,3086,5.85
2020,충청남도,청양군,치매의료이용률,31883,1791,5.62
2020,충청남도,홍성군,치매의료이용률,101089,3444,3.41
2020,충청남도,예산군,치매의료이용률,80560,3357,4.17
2020,충청남도,태안군,치매의료이용률,62682,1823,2.91
2020,전라북도,전체,치매의료이용률,1809755,66984,3.7
2020,전라북도,전주시 완산구,치매의료이용률,336540,8317,2.47
2020,전라북도,전주시 덕진구,치매의료이용률,313920,6743,2.15
2020,전라북도,군산시,치매의료이용률,269272,7997,2.97
2020,전라북도,익산시,치매의료이용률,285227,9957,3.49
2020,전라북도,정읍시,치매의료이용률,110264,5100,4.63
2020,전라북도,남원시,치매의료이용률,81227,3968,4.89
2020,전라북도,김제시,치매의료이용률,84127,5012,5.96
2020,전라북도,완주군,치매의료이용률,92686,4273,4.61
2020,전라북도,진안군,치매의료이용률,25579,2336,9.13
2020,전라북도,무주군,치매의료이용률,24163,1342,5.55
2020,전라북도,장수군,치매의료이용률,22440,1298,5.78
2020,전라북도,임실군,치매의료이용률,28006,1938,6.92
2020,전라북도,순창군,치매의료이용률,28152,1499,5.32
2020,전라북도,고창군,치매의료이용률,55363,3903,7.05
